Tx_ID,Tx_X,Tx_Y,Tx_Z,Rx_X,Rx_Y,Rx_Z,Distance_3D,LOS,Building_Height_Avg,Azimuth_Deg,Elevation_Deg,Path_Loss_dB
2,139.778036,35.694024,29.26,139.754058,35.686902,1.13,2301.689,1,18.055,-163.458,0.7,106.735
2,139.771418,35.699797,27.64,139.761833,35.685995,1.04,1759.098,0,59.612,-124.78,0.866,137.418
1,139.751104,35.698709,30.84,139.774792,35.683654,1.72,2711.664,0,57.997,-32.438,0.615,134.518
3,139.761337,35.690663,45.52,139.77558,35.683184,1.48,1529.668,1,13.761,-27.703,1.649,103.528
1,139.774287,35.694999,31.64,139.751378,35.689459,1.95,2155.035,0,28.359,-166.406,0.789,122.441
1,139.778758,35.691404,34.63,139.756277,35.688918,1.95,2045.674,0,48.699,-173.691,0.915,131.995
2,139.761105,35.6919,49.59,139.756095,35.695703,1.8,620.022,1,19.671,142.799,4.408,102.649
3,139.775236,35.68203,33.69,139.774853,35.696477,1.44,1604.261,0,30.277,91.518,1.152,126.6
2,139.775914,35.680045,38.91,139.763689,35.694012,1.32,1902.669,0,50.367,131.195,1.132,131.597
1,139.753699,35.680964,57.51,139.761052,35.696624,1.2,1861.291,0,50.355,64.848,1.733,122.465
2,139.775374,35.699333,53.87,139.778698,35.682177,1.23,1928.424,1,5.873,-79.033,1.564,109.729
3,139.759727,35.682525,33.94,139.777761,35.689155,1.99,1784.97,1,10.166,20.186,1.025,108.122
2,139.767797,35.680888,45.92,139.763203,35.685729,1.53,679.935,1,16.512,133.498,3.735,110.885
3,139.766169,35.686193,48.3,139.75385,35.685036,1.01,1119.034,1,9.368,-174.635,2.42,104.872
3,139.769892,35.691764,56.51,139.75513,35.694254,1.04,1360.296,1,16.998,170.424,2.335,115.51
2,139.772214,35.698969,44.16,139.753363,35.696625,1.46,1719.657,1,24.172,-172.91,1.422,103.093
1,139.763226,35.693998,44.65,139.770415,35.682295,1.44,1452.349,0,26.741,-58.439,1.704,135.777
2,139.776649,35.685527,56.1,139.766641,35.682482,1.41,965.139,0,54.473,-163.078,3.243,119.251
1,139.774285,35.698781,26.9,139.766699,35.692788,1.82,954.322,1,13.67,-141.689,1.505,101.853
1,139.773563,35.680721,46.98,139.752951,35.682886,1.7,1874.401,1,19.336,174.003,1.384,110.393
2,139.763747,35.699581,39.58,139.773798,35.695368,1.11,1020.317,0,50.574,-22.744,2.16,124.487
1,139.751127,35.681173,56.84,139.766067,35.696574,1.36,2177.16,1,12.293,45.871,1.46,119.167
1,139.764768,35.695077,58.62,139.752729,35.690457,1.6,1201.666,0,46.716,-159.004,2.717,126.051
2,139.776953,35.680906,30.96,139.772414,35.698168,1.38,1959.542,1,21.92,104.734,0.865,120.77
2,139.755714,35.698631,34.85,139.779439,35.680407,1.21,2944.002,1,13.335,-37.529,0.655,116.319
2,139.779478,35.682173,34.57,139.763235,35.684528,1.63,1487.945,0,42.659,171.75,1.268,118.23
1,139.774231,35.68101,28.52,139.75347,35.695459,1.6,2465.16,0,38.503,145.163,0.626,124.081
3,139.771295,35.697785,41.9,139.753042,35.699146,1.97,1652.787,0,51.55,175.737,1.384,126.08
1,139.770315,35.681916,42.96,139.750776,35.699212,1.56,2605.903,0,44.988,138.484,0.91,126.001
3,139.767611,35.695959,45.05,139.773112,35.680008,1.87,1839.169,0,34.377,-70.971,1.345,112.33
2,139.77162,35.694941,48.2,139.77082,35.692637,1.95,269.655,1,23.438,-109.154,9.733,89.37
3,139.762657,35.691978,27.2,139.767527,35.680547,1.43,1342.895,0,25.067,-66.924,1.099,128.275
2,139.775359,35.687559,46.79,139.772969,35.694007,1.05,748.772,1,9.773,110.338,3.495,111.828
2,139.77089,35.698312,56.98,139.779979,35.695361,1.14,884.083,1,22.132,-17.987,3.614,107.362
3,139.773138,35.697422,40.92,139.762055,35.697153,1.5,1000.213,1,23.786,-178.613,2.257,106.664
2,139.773775,35.688525,28.73,139.771174,35.690589,1.89,328.881,0,60.761,141.56,4.666,110.917
3,139.752762,35.684634,28.01,139.761315,35.697002,1.65,1574.78,1,10.174,55.335,0.959,114.367
2,139.751669,35.685451,34.86,139.760562,35.698477,1.2,1653.574,1,10.364,55.678,1.166,104.333
1,139.77403,35.684406,51.34,139.775528,35.690665,1.7,709.397,1,15.109,76.538,4.003,103.611
1,139.757782,35.690825,34.13,139.767243,35.690482,1.89,854.415,1,23.683,-2.075,2.161,99.548
2,139.767459,35.697371,53.5,139.753618,35.690117,1.03,1485.826,1,23.936,-152.342,2.023,113.2
2,139.763311,35.695472,53.69,139.762105,35.690093,1.24,609.201,1,13.612,-102.634,4.92,106.079
3,139.750661,35.69591,41.0,139.773897,35.695491,1.15,2095.477,1,11.423,-1.034,1.089,114.584
1,139.751208,35.688966,35.53,139.7782,35.681347,1.78,2576.385,0,44.261,-15.763,0.75,139.821
3,139.774814,35.686449,45.92,139.768433,35.68905,1.89,645.163,1,9.672,157.824,3.904,101.319
2,139.76823,35.695147,53.37,139.761826,35.69048,1.55,777.404,1,8.441,-143.914,3.813,100.925
2,139.765715,35.695866,27.26,139.757559,35.684289,1.85,1480.706,0,44.532,-125.164,0.983,117.194
3,139.778331,35.693907,58.37,139.762661,35.690826,1.66,1454.537,1,10.197,-168.874,2.233,114.641
2,139.755193,35.680642,47.61,139.76697,35.689113,1.66,1419.022,1,21.602,35.729,1.855,113.146
1,139.757739,35.691794,38.94,139.750133,35.694752,1.58,761.209,1,9.946,158.751,2.809,100.919
3,139.772702,35.686941,42.71,139.75806,35.687066,1.05,1320.78,1,16.003,179.511,1.807,105.14
1,139.773257,35.683924,38.5,139.770145,35.698995,1.94,1696.701,0,50.457,101.665,1.234,123.625
1,139.762147,35.693888,39.44,139.770197,35.688275,1.36,957.236,1,18.053,-34.888,2.278,96.266
1,139.778529,35.685371,45.85,139.76959,35.692618,1.8,1139.568,0,51.054,140.967,2.213,119.144
3,139.778148,35.698257,27.11,139.778498,35.684434,1.81,1534.913,1,10.497,-88.547,0.944,108.525
2,139.750372,35.685962,31.14,139.767056,35.693773,1.97,1736.453,1,5.331,25.089,0.962,104.488
1,139.75517,35.691104,32.95,139.758092,35.690277,1.33,280.729,0,24.088,-15.795,6.426,106.415
1,139.774607,35.696555,39.26,139.774348,35.686845,2.0,1078.762,0,57.872,-91.523,1.978,113.459
1,139.760057,35.688042,37.99,139.761681,35.686958,1.3,193.096,1,14.514,-33.713,10.757,85.273
2,139.752864,35.696573,50.28,139.757179,35.687509,1.45,1079.785,1,17.682,-64.544,2.589,104.402
2,139.77355,35.694474,34.07,139.766702,35.688749,1.71,886.509,1,22.026,-140.103,2.091,101.382
3,139.763638,35.698417,27.0,139.758671,35.684953,1.15,1560.37,0,64.395,-110.247,0.949,128.091
2,139.764772,35.686517,26.94,139.761885,35.685548,1.27,282.827,1,15.765,-161.455,5.187,93.797
3,139.755591,35.682101,25.4,139.770795,35.699167,1.73,2338.455,1,7.704,48.304,0.58,108.788
3,139.769827,35.688607,26.33,139.779878,35.686025,1.97,950.738,0,32.007,-14.405,1.468,123.58
3,139.766537,35.695716,55.05,139.769342,35.692538,1.73,437.281,1,11.097,-48.571,6.952,101.724
3,139.7562,35.689009,49.4,139.758294,35.686907,1.86,303.874,0,38.259,-45.105,8.892,103.968
3,139.76021,35.68524,59.86,139.752714,35.696217,1.04,1394.567,1,7.94,124.328,2.415,101.673
1,139.767906,35.680552,25.71,139.760859,35.693919,1.58,1614.237,1,18.926,117.799,0.857,109.494
2,139.777746,35.68626,54.72,139.750579,35.686565,1.91,2450.078,0,30.29,179.359,1.235,128.182
1,139.777611,35.694268,49.36,139.763943,35.694332,1.68,1233.141,0,40.186,179.728,2.214,115.73
3,139.758637,35.682952,47.41,139.7698,35.695135,1.68,1686.289,1,20.659,47.502,1.554,105.847
2,139.772069,35.686818,37.48,139.765354,35.682766,1.2,755.028,1,23.039,-148.893,2.751,104.577
1,139.773266,35.680405,38.19,139.775958,35.691563,1.86,1262.668,1,21.6,76.432,1.648,111.098
1,139.774265,35.694435,54.59,139.764822,35.696155,1.87,874.021,1,17.79,169.677,3.452,112.134
3,139.767123,35.697614,49.97,139.763871,35.681007,1.61,1867.125,1,20.753,-101.078,1.484,107.128
1,139.750315,35.691371,48.46,139.75929,35.690157,1.43,821.59,1,19.377,-7.698,3.276,96.2
1,139.77285,35.680517,26.07,139.775128,35.696797,1.82,1818.796,0,68.883,82.034,0.764,127.972
1,139.753198,35.684353,31.45,139.777108,35.699055,1.46,2703.96,1,20.738,31.588,0.635,119.955
1,139.753506,35.688769,58.69,139.779338,35.69312,1.82,2379.022,1,5.107,9.56,1.369,111.667
1,139.768169,35.691752,40.9,139.779436,35.686556,1.48,1168.733,0,56.083,-24.755,1.932,123.822
3,139.779506,35.689926,52.35,139.779413,35.692097,1.58,246.452,1,23.482,92.45,11.64,87.338
3,139.757276,35.698317,38.63,139.771359,35.680547,1.75,2345.959,0,43.275,-51.604,0.901,133.383
1,139.769374,35.698773,51.75,139.76688,35.689117,1.26,1096.262,0,48.012,-104.487,2.637,130.554
3,139.75911,35.682143,29.17,139.75517,35.694547,1.25,1422.137,0,39.471,107.62,1.125,127.978
3,139.776962,35.682768,26.47,139.773012,35.680724,1.67,422.966,1,7.736,-152.643,3.357,97.997
2,139.767806,35.687161,41.32,139.772046,35.692065,1.95,666.328,1,14.851,49.145,3.381,107.965
1,139.756224,35.688425,45.71,139.775272,35.691766,1.45,1757.4,0,30.594,9.951,1.443,125.462
3,139.757864,35.691721,36.33,139.763874,35.683793,1.9,1033.969,1,14.145,-52.837,1.907,106.88
3,139.762974,35.695463,50.06,139.776773,35.691384,1.52,1324.582,0,56.855,-16.468,2.099,128.669
1,139.753661,35.682715,42.35,139.77156,35.688189,1.97,1724.839,1,22.101,17.004,1.341,117.897
2,139.752362,35.696053,57.49,139.755134,35.689577,1.79,763.081,1,15.853,-66.83,4.175,93.114
1,139.770402,35.692201,27.97,139.756207,35.686508,1.86,1427.393,0,52.894,-158.148,1.048,120.732
2,139.762215,35.699618,27.33,139.774428,35.696207,1.68,1164.465,0,42.159,-15.604,1.262,111.698
1,139.771787,35.693023,56.68,139.762771,35.687313,1.87,1032.171,1,12.894,-147.652,3.04,106.01
1,139.753302,35.694322,48.42,139.75747,35.695816,1.59,413.434,1,10.728,19.722,6.462,95.117
1,139.768296,35.683904,48.49,139.762677,35.681531,1.57,572.875,1,24.429,-157.106,4.682,101.321
1,139.763299,35.695377,25.96,139.754841,35.685572,1.87,1329.129,0,50.498,-130.779,1.038,114.719
2,139.75174,35.681585,57.82,139.776752,35.688053,1.02,2367.356,0,55.121,14.499,1.375,138.992
2,139.766344,35.693131,52.01,139.752146,35.688092,1.48,1397.717,1,21.797,-160.46,2.071,115.27
3,139.752484,35.681111,51.75,139.760597,35.688826,1.87,1127.313,1,20.142,43.557,2.534,113.358
1,139.774832,35.682305,56.92,139.766708,35.693048,1.2,1400.588,1,23.407,127.095,2.278,115.444
2,139.768959,35.682157,45.24,139.776209,35.691481,1.96,1224.88,0,45.036,52.13,2.024,117.973
2,139.766709,35.68105,38.81,139.773446,35.690421,1.74,1205.167,0,52.056,54.286,1.762,124.76
2,139.754004,35.686423,41.82,139.750673,35.696753,1.76,1186.062,1,11.036,107.873,1.935,101.809
1,139.758624,35.699887,52.2,139.774757,35.683923,1.67,2292.919,0,26.717,-44.697,1.263,127.606
3,139.764786,35.686965,51.91,139.769144,35.697205,1.45,1203.697,0,47.096,66.95,2.4,123.082
2,139.768999,35.695216,46.34,139.754,35.696229,1.46,1357.435,0,46.03,176.136,1.893,136.952
1,139.755497,35.682646,32.63,139.768524,35.683914,1.84,1183.36,0,45.756,5.557,1.491,122.096
2,139.750266,35.68909,53.66,139.774537,35.692481,1.14,2220.872,1,17.718,7.955,1.355,120.06
2,139.760343,35.683702,47.65,139.768063,35.684466,1.52,702.735,1,9.377,5.646,3.756,103.038
3,139.764486,35.683842,32.74,139.779974,35.698856,1.31,2174.52,0,23.165,44.11,0.828,127.24
2,139.755533,35.681994,41.82,139.76521,35.689859,1.98,1234.925,0,39.242,39.103,1.848,121.85
2,139.764765,35.688641,59.9,139.770194,35.684074,1.0,707.068,1,10.683,-40.068,4.762,105.744
1,139.760155,35.681511,36.49,139.752111,35.692722,1.06,1440.799,0,65.446,125.656,1.409,116.152
1,139.763653,35.698196,29.08,139.774396,35.694144,1.97,1068.127,1,15.135,-20.665,1.454,108.01
3,139.760424,35.688958,25.76,139.768723,35.692099,1.54,825.836,0,26.557,20.732,1.68,116.221
1,139.768854,35.696771,31.46,139.766837,35.684834,1.14,1337.829,0,54.049,-99.589,1.298,132.337
1,139.751287,35.699589,31.54,139.771264,35.694704,1.45,1880.899,0,36.976,-13.741,0.917,131.46
3,139.755127,35.693556,55.03,139.766815,35.698591,1.32,1193.959,1,22.371,23.308,2.576,106.415
2,139.762983,35.69803,30.47,139.772994,35.699043,1.91,909.847,1,15.105,5.775,1.798,101.773
3,139.760689,35.682707,55.19,139.767505,35.69359,1.69,1356.345,0,28.618,57.937,2.259,124.984
1,139.761749,35.6966,28.04,139.765602,35.696805,1.13,349.081,1,5.764,3.046,4.407,101.433
3,139.774113,35.685424,56.73,139.754051,35.699573,1.54,2396.044,0,47.004,144.808,1.32,135.511
2,139.77659,35.689452,33.97,139.764155,35.680868,1.13,1471.664,0,39.32,-145.381,1.278,135.862
3,139.75746,35.692932,46.4,139.766147,35.68954,1.67,870.077,0,30.294,-21.328,2.943,109.565
1,139.775092,35.698071,30.59,139.768737,35.685828,1.73,1475.017,1,7.94,-117.431,1.121,107.221
1,139.763764,35.69822,38.65,139.763677,35.689496,1.56,969.12,0,32.103,-90.571,2.192,110.049
3,139.758215,35.681842,28.0,139.754399,35.698338,1.97,1863.304,0,66.745,103.023,0.801,126.932
2,139.779564,35.687291,45.28,139.754511,35.699668,1.94,2643.997,0,47.071,153.71,0.939,125.949
3,139.774744,35.695864,37.11,139.77163,35.698098,1.21,376.372,1,5.333,144.336,5.449,91.766
2,139.779828,35.694063,54.83,139.769843,35.683942,1.0,1440.499,0,43.589,-134.611,2.14,126.664
2,139.755046,35.680527,31.36,139.757785,35.696057,1.66,1741.712,1,17.196,79.997,0.977,115.978
3,139.754315,35.688998,34.8,139.763376,35.696353,1.48,1155.381,0,60.699,39.07,1.652,112.683
2,139.765101,35.696585,31.2,139.759209,35.691588,1.33,768.615,1,21.282,-139.699,2.225,112.069
1,139.769159,35.694754,44.73,139.755431,35.694298,1.92,1239.371,1,17.072,-178.098,1.979,118.933
3,139.755132,35.688237,28.91,139.759785,35.698107,1.98,1173.463,1,15.616,64.759,1.315,108.855
2,139.775813,35.694703,31.63,139.757881,35.699883,1.93,1716.014,1,7.799,163.888,0.991,114.98
1,139.76596,35.691024,48.75,139.752473,35.680801,1.5,1663.828,0,44.843,-142.84,1.627,121.161
3,139.762328,35.698253,27.6,139.765135,35.685143,1.7,1477.188,1,18.809,-77.917,1.005,101.674
1,139.768062,35.691743,51.01,139.763527,35.698692,1.17,874.411,1,12.003,123.13,3.262,97.845
1,139.769049,35.688015,28.65,139.771438,35.686583,1.95,269.038,0,55.433,-30.927,5.668,107.99
1,139.751283,35.697258,45.49,139.768609,35.68213,1.28,2293.727,0,67.148,-41.127,1.104,124.734
2,139.779997,35.680997,59.92,139.760301,35.686265,1.19,1870.513,1,9.116,165.026,1.798,106.128
3,139.760918,35.69801,31.09,139.764889,35.69037,1.06,921.032,1,18.486,-62.534,1.867,102.923
3,139.751846,35.693927,34.14,139.766082,35.687722,1.55,1456.879,0,31.094,-23.551,1.281,115.326
2,139.77557,35.698812,56.44,139.777526,35.695766,1.95,385.23,1,6.086,-57.284,8.052,106.81
3,139.779791,35.68501,46.92,139.779451,35.692221,1.14,802.272,1,14.848,92.698,3.266,100.613
1,139.774491,35.693898,42.24,139.774466,35.688698,1.12,578.704,1,24.123,-90.27,4.064,112.498
3,139.775556,35.696189,44.69,139.766863,35.699945,1.27,888.726,1,15.705,156.633,2.797,103.568
2,139.768778,35.694042,35.34,139.777843,35.697719,1.67,914.067,1,13.467,22.077,2.11,102.468
1,139.77767,35.684207,54.94,139.755343,35.697245,1.55,2479.781,1,10.807,149.715,1.233,114.115
2,139.751072,35.685512,51.08,139.770895,35.691345,1.1,1901.506,0,29.045,16.398,1.506,138.518
1,139.773002,35.691335,47.49,139.763814,35.695599,1.44,955.064,1,22.905,155.106,2.76,101.507
1,139.770121,35.688935,57.61,139.754342,35.686718,1.07,1444.763,1,24.797,-172.001,2.241,112.516
3,139.751488,35.694702,45.23,139.752256,35.686597,1.85,903.399,0,66.345,-84.582,2.749,119.349
1,139.766319,35.687574,42.92,139.764422,35.697841,1.11,1153.214,0,20.893,100.468,2.076,128.392
2,139.765452,35.69719,59.15,139.757169,35.691937,1.47,949.094,0,31.099,-147.617,3.478,128.887
3,139.770746,35.688638,32.21,139.757515,35.686872,1.51,1209.216,0,44.945,-172.394,1.454,129.428
2,139.752326,35.680801,29.97,139.759607,35.696906,1.53,1904.647,1,22.458,65.675,0.855,102.384
1,139.774158,35.680347,30.68,139.771551,35.688851,1.61,973.192,1,17.084,107.047,1.711,105.985
2,139.754182,35.692935,59.63,139.754923,35.688,1.7,554.907,0,43.711,-81.466,5.96,112.076
2,139.76256,35.690811,47.83,139.771527,35.680523,1.0,1399.875,0,58.387,-48.925,1.916,121.21
1,139.776439,35.690855,35.71,139.773481,35.69358,1.03,404.703,0,59.265,137.34,4.897,118.192
3,139.766816,35.6958,33.71,139.767834,35.690653,1.61,579.573,1,10.994,-78.808,3.17,98.684
2,139.761388,35.687514,26.98,139.757427,35.686237,1.18,385.108,1,12.976,-162.12,3.833,94.154
1,139.751446,35.699909,29.62,139.751546,35.682786,1.83,1900.868,0,51.47,-89.666,0.837,119.518
3,139.770168,35.698911,56.79,139.762238,35.683648,1.63,1839.573,1,5.405,-117.455,1.717,117.033
3,139.779596,35.680259,51.16,139.775423,35.684497,1.98,604.385,1,5.347,134.558,4.652,98.096
3,139.777354,35.697915,57.95,139.753056,35.697304,1.73,2192.061,1,7.745,-178.56,1.469,109.24
2,139.771519,35.693611,39.83,139.772345,35.689613,1.09,451.677,0,52.807,-78.327,4.902,113.814
2,139.753159,35.690042,46.04,139.764037,35.69391,1.17,1071.486,1,24.783,19.575,2.398,109.409
2,139.757183,35.691655,41.93,139.776965,35.689226,1.05,1804.065,0,25.706,-6.999,1.298,119.847
3,139.755605,35.696837,55.85,139.760686,35.689475,1.74,938.379,0,37.985,-55.393,3.3,125.767
2,139.760664,35.699021,59.7,139.771142,35.696443,1.13,988.692,1,5.58,-13.821,3.39,117.543
1,139.757066,35.691207,57.65,139.772204,35.695423,1.66,1443.825,0,25.516,15.564,2.22,120.039
2,139.757333,35.683626,45.93,139.755962,35.684643,1.56,173.173,1,5.942,143.433,14.373,88.037
2,139.768502,35.692795,27.16,139.754744,35.692514,1.63,1240.884,0,48.657,-178.831,1.179,117.724
3,139.759561,35.681524,46.61,139.752782,35.693604,1.51,1474.247,0,39.693,119.302,1.752,131.928
2,139.770315,35.692703,28.4,139.771047,35.688096,1.01,516.318,1,23.178,-80.964,3.036,108.17
1,139.778437,35.696172,29.86,139.766445,35.681367,1.25,1967.309,1,11.613,-129.007,0.833,109.379
3,139.769154,35.687067,31.7,139.752602,35.687428,1.88,1493.167,1,14.536,178.749,1.144,106.982
1,139.77255,35.681424,37.72,139.75925,35.687166,1.93,1358.485,0,63.921,156.647,1.509,129.909
3,139.772547,35.693845,45.71,139.75427,35.693813,1.1,1648.249,0,69.342,-179.9,1.551,123.946
3,139.759921,35.686787,36.67,139.75278,35.69619,1.95,1226.87,0,40.836,127.211,1.621,123.179
2,139.750449,35.684982,40.83,139.758963,35.68792,1.67,834.979,1,5.389,19.04,2.685,100.235
1,139.751651,35.693784,26.66,139.752889,35.692914,1.92,149.555,1,11.433,-35.088,9.39,95.234
3,139.758462,35.699392,46.69,139.757806,35.692857,1.4,729.205,1,15.232,-95.734,3.554,104.315
2,139.770686,35.694906,48.0,139.766582,35.692963,1.1,430.873,1,22.468,-154.665,6.211,96.319
3,139.7772,35.689827,28.48,139.766827,35.691086,1.3,945.965,1,8.619,173.079,1.646,101.164
3,139.778764,35.69201,52.48,139.75504,35.692584,1.69,2140.267,1,12.453,178.614,1.359,104.978
3,139.750775,35.682846,47.66,139.75573,35.697354,1.8,1671.853,1,13.708,71.144,1.571,109.892
3,139.779703,35.696264,42.14,139.775649,35.698437,1.05,439.715,0,31.478,151.813,5.339,116.737
3,139.759675,35.692086,44.35,139.755008,35.681836,1.49,1213.794,1,19.097,-114.48,2.022,100.004
3,139.775289,35.699317,42.61,139.751372,35.680235,1.06,3022.529,1,23.198,-141.416,0.787,112.659
2,139.755409,35.69959,26.88,139.757345,35.690378,1.86,1037.544,0,60.295,-78.132,1.381,124.746
3,139.751887,35.687092,50.73,139.767293,35.688256,1.48,1395.798,0,41.808,4.323,2.021,110.621
1,139.761351,35.699771,42.91,139.750217,35.689023,1.91,1559.533,1,24.697,-136.012,1.506,109.535
2,139.775768,35.699137,31.05,139.77955,35.68917,1.08,1158.011,1,16.983,-69.221,1.483,99.79
1,139.756625,35.692797,48.83,139.756912,35.697904,1.33,569.466,1,21.972,86.784,4.768,105.208
3,139.754619,35.686669,49.33,139.757144,35.692733,1.68,712.069,1,22.795,67.393,3.828,101.259
1,139.777294,35.695067,32.47,139.772159,35.688847,1.29,831.855,1,6.421,-129.545,2.146,102.048
3,139.77815,35.685425,52.88,139.757445,35.689096,1.84,1911.329,0,46.402,169.946,1.53,128.741
3,139.750376,35.692597,40.98,139.761885,35.69689,1.99,1142.33,0,65.094,20.458,1.955,136.694
2,139.771823,35.680492,31.32,139.766318,35.684341,1.28,655.66,1,7.985,145.038,2.623,101.809
2,139.759276,35.692572,48.02,139.750656,35.680295,1.36,1569.411,1,8.769,-125.074,1.703,109.131
3,139.761241,35.699032,45.89,139.775119,35.689563,1.97,1634.479,1,15.121,-34.306,1.539,107.618
2,139.764073,35.684703,30.96,139.765362,35.699209,1.36,1614.684,0,55.946,84.924,1.05,139.351
1,139.762804,35.695564,55.53,139.759388,35.696287,1.56,322.808,1,22.198,168.037,9.493,90.513
2,139.765449,35.685868,54.91,139.761994,35.688168,1.77,406.242,0,60.555,146.359,7.452,120.181
2,139.767471,35.694157,54.27,139.751675,35.683502,1.44,1851.843,1,21.991,-145.999,1.634,112.494
1,139.763968,35.693999,38.97,139.771539,35.691403,1.37,741.88,1,13.104,-18.93,2.901,98.531
2,139.771047,35.683695,53.86,139.766185,35.697594,1.5,1604.741,1,17.939,109.279,1.869,109.946
3,139.771558,35.691943,54.57,139.77742,35.694345,1.78,594.281,0,35.835,22.29,5.076,122.641
1,139.763211,35.697183,59.88,139.763926,35.690804,1.31,713.444,1,6.263,-83.606,4.693,100.464
3,139.754274,35.687651,58.52,139.774852,35.694698,1.35,2014.194,1,20.497,18.903,1.626,114.403
1,139.769219,35.694206,38.4,139.75565,35.699293,1.19,1347.819,1,24.434,159.447,1.581,102.902
3,139.773189,35.693489,31.94,139.751695,35.691054,1.7,1956.593,0,55.027,-173.537,0.885,120.914
3,139.769143,35.68515,35.24,139.778453,35.691107,1.9,1069.026,0,26.535,32.612,1.786,132.051
2,139.767642,35.698373,42.32,139.757709,35.689572,1.19,1325.788,0,24.597,-138.458,1.777,127.559
3,139.756882,35.69127,53.19,139.775008,35.691332,1.03,1634.85,0,52.14,0.196,1.827,132.884
2,139.769354,35.687106,50.3,139.75772,35.692703,1.38,1220.071,1,12.514,154.307,2.296,109.072
1,139.760046,35.683287,52.57,139.754675,35.684086,1.41,494.895,1,22.698,171.544,5.902,103.122
3,139.777587,35.689469,38.3,139.771976,35.691361,1.65,548.899,1,20.806,161.371,3.82,105.554
3,139.769612,35.694602,33.64,139.773352,35.680269,1.09,1626.645,0,63.496,-75.373,1.147,111.836
1,139.758345,35.692473,25.84,139.775308,35.698759,1.82,1681.034,1,23.39,20.333,0.819,105.567
1,139.764188,35.694541,46.92,139.775946,35.680757,1.57,1861.899,0,67.18,-49.535,1.395,130.882
3,139.775397,35.695835,52.83,139.764494,35.699163,1.55,1051.278,1,17.867,163.027,2.793,100.534
1,139.760064,35.68882,56.12,139.762007,35.69938,1.32,1186.411,0,45.995,79.576,2.645,126.977
2,139.765763,35.690403,41.67,139.772529,35.690536,1.37,611.463,1,6.658,1.122,3.771,101.202
1,139.77039,35.699728,57.47,139.767082,35.686648,1.06,1483.276,0,36.069,-104.195,2.178,116.881
1,139.772636,35.699361,32.08,139.778959,35.683699,1.75,1829.774,0,25.15,-68.016,0.95,128.248
3,139.755217,35.688296,43.0,139.761275,35.683243,1.6,783.966,1,12.569,-39.829,3.023,99.809
2,139.766955,35.693704,32.48,139.751286,35.684759,1.98,1726.797,0,33.455,-150.278,1.012,123.599
1,139.777366,35.685352,31.58,139.767679,35.689524,1.35,989.007,1,15.546,156.697,1.751,109.791
2,139.779051,35.683054,58.37,139.760604,35.694858,1.67,2118.034,0,67.998,147.385,1.534,117.135
2,139.769684,35.695368,53.62,139.76028,35.687975,1.92,1181.04,1,10.496,-141.826,2.507,98.297
2,139.77951,35.688724,25.41,139.766936,35.69562,1.71,1368.096,0,38.552,151.256,0.993,126.578
3,139.767122,35.683541,34.4,139.777653,35.691292,1.04,1281.731,0,62.955,36.352,1.491,115.602
1,139.763278,35.695177,32.18,139.758009,35.680386,1.63,1709.456,0,54.037,-109.608,1.024,123.208
3,139.766548,35.698303,30.15,139.761388,35.682636,1.55,1800.453,0,32.24,-108.228,0.91,115.012
1,139.753471,35.698665,49.41,139.776737,35.691445,1.5,2245.708,0,46.909,-17.241,1.222,130.393
1,139.762051,35.691927,44.84,139.776857,35.683223,1.55,1648.198,0,64.174,-30.45,1.504,116.196
3,139.763752,35.689593,40.89,139.757038,35.692166,1.46,670.503,1,11.124,159.03,3.365,98.292
2,139.775459,35.682837,31.63,139.77119,35.688906,1.69,776.366,1,15.498,125.126,2.209,91.629
2,139.772759,35.695856,34.72,139.762467,35.693802,1.01,956.039,1,17.2,-168.713,2.019,99.933
1,139.768043,35.698906,37.46,139.77808,35.685829,1.19,1710.896,1,20.429,-52.494,1.215,107.032
3,139.760418,35.697789,52.49,139.771967,35.696433,1.37,1053.151,1,15.887,-6.7,2.779,114.992
2,139.755611,35.695036,59.62,139.764831,35.687778,1.45,1158.959,1,18.115,-38.211,2.873,104.38
2,139.760433,35.680091,31.44,139.774522,35.695933,1.13,2169.502,1,11.41,48.35,0.8,114.936
1,139.770394,35.688155,36.95,139.779936,35.680387,1.82,1218.485,1,7.466,-39.146,1.652,109.476
1,139.757891,35.688214,34.81,139.763411,35.687862,1.93,500.286,1,6.202,-3.655,3.76,101.215
3,139.762807,35.697887,26.54,139.761205,35.684404,1.75,1503.828,0,51.378,-96.772,0.944,115.729
1,139.761603,35.681313,32.67,139.768211,35.688874,1.93,1029.666,0,37.654,48.846,1.71,109.727
2,139.772968,35.690624,56.56,139.770492,35.698936,1.74,950.788,0,37.483,106.583,3.299,114.066
2,139.776514,35.682723,54.5,139.771133,35.683179,1.44,490.596,0,36.958,175.151,6.173,104.284
2,139.770981,35.693246,30.87,139.764207,35.68176,1.39,1413.938,0,21.934,-120.529,1.194,116.635
2,139.760248,35.695845,37.82,139.759969,35.68117,1.17,1629.552,0,61.409,-91.09,1.288,116.501
3,139.762995,35.692839,35.88,139.774658,35.682467,1.09,1559.5,0,27.874,-41.648,1.278,130.786
3,139.754301,35.695892,30.17,139.778748,35.681239,1.22,2739.154,0,24.71,-30.936,0.606,118.403
1,139.755043,35.69215,46.78,139.775919,35.693695,1.53,1890.36,0,41.143,4.232,1.371,116.619
